OliveOil,0.9333333333333333,0.12513864785432816,0.1369204819202423
PLAID,0.9459962756052142,0.37149884179234505,0.708894394338131
PhalangesOutlinesCorrect,0.8356643356643356,0.1274872049689293,1.9313829578459263
Phoneme,0.28955696202531644,0.4279194362461567,0.5427339226007462
PickupGestureWiimoteZ,0.86,0.12559214234352112,0.1613563448190689
PigAirwayPressure,0.8653846153846154,0.305900689214468,0.3701988086104393
PigArtPressure,0.9759615384615384,0.32103442400693893,0.3617106266319752
PigCVP,0.9519230769230769,0.34289848431944847,0.4077266827225685
Plane,1.0,0.1523323729634285,0.20237219333648682
PowerCons,0.9888888888888889,0.14612942561507225,0.2184043489396572
ProximalPhalanxOutlineAgeGroup,0.848780487804878,0.13193002343177795,0.45963821560144424
ProximalPhalanxOutlineCorrect,0.9037800687285223,0.15128962323069572,0.5795659758150578
ProximalPhalanxTW,0.8195121951219512,0.09142516925930977,0.32917022705078125
RefrigerationDevices,0.49333333333333335,0.20591768994927406,0.4189104959368706
Rock,0.82,0.3013137876987457,0.3084997162222862
ScreenType,0.4826666666666667,0.19408424198627472,0.37581129372119904
SemgHandGenderCh2,0.8766666666666667,0.42278948053717613,0.5343211553990841
SemgHandMovementCh2,0.6755555555555556,0.4067087210714817,0.6482883207499981
SemgHandSubjectCh2,0.8688888888888889,0.4071921035647392,0.6776418574154377
ShakeGestureWiimoteZ,0.9,0.12459022179245949,0.14099636301398277
ShapeletSim,1.0,0.1110403835773468,0.1184644028544426
ShapesAll,0.925,0.16477923840284348,0.5719348415732384
SmallKitchenAppliances,0.8293333333333334,0.18526148423552513,0.40085190534591675
SmoothSubspace,0.96,0.11883197724819183,0.23572389408946037
SonyAIBORobotSurface1,0.8935108153078203,0.06764359399676323,0.07442823424935341
SonyAIBORobotSurface2,0.9108079748163693,0.10107821598649025,0.10915716737508774
StarLightCurves,0.9826372025254978,1.416489489376545,2.12348186224699
Strawberry,0.9783783783783784,0.12738902494311333,0.5571817234158516
SwedishLeaf,0.9664,0.0847579799592495,0.4369669295847416
Symbols,0.9829145728643216,0.14389603957533836,0.15235427394509315
SyntheticControl,0.9833333333333333,0.11520156264305115,0.2210506871342659
ToeSegmentation1,0.9605263157894737,0.10316763073205948,0.11321073397994041
ToeSegmentation2,0.9307692307692308,0.11101644113659859,0.12035761028528214
Trace,1.0,0.1168026551604271,0.15483054891228676
TwoLeadECG,0.9982440737489026,0.10195166245102882,0.1095292679965496
TwoPatterns,0.99675,0.2354293391108513,0.8875473961234093
UMD,0.9930555555555556,0.09475727751851082,0.1063787117600441
UWaveGestureLibraryAll,0.9704075935231714,0.7451177723705769,1.3897391706705093
UWaveGestureLibraryX,0.847571189279732,0.378242913633585,0.9025342799723148
UWaveGestureLibraryY,0.7685650474595198,0.4463566578924656,1.0655296966433525
UWaveGestureLibraryZ,0.7981574539363484,0.5069484710693359,1.2801857106387615
Wafer,0.9993510707332901,0.44069720804691315,1.1445360034704208
Wine,0.8333333333333334,0.09512859955430031,0.11365663632750511
WordSynonyms,0.7570532915360502,0.10053688660264015,0.19814736023545265
Worms,0.7532467532467533,0.14225595816969872,0.2026744782924652
WormsTwoClass,0.7922077922077922,0.14327389374375343,0.1936083696782589
Yoga,0.909,0.3169989064335823,0.46634333953261375
