classifier_name,dataset_name,accuracy
32,Adiac,0.8209718670076727
32,AllGestureWiimoteX,0.6885714285714286
32,AllGestureWiimoteY,0.7171428571428572
32,AllGestureWiimoteZ,0.6757142857142857
32,ArrowHead,0.8685714285714285
32,BME,1.0
32,Beef,0.8666666666666667
32,BeetleFly,0.9
32,BirdChicken,0.9
32,CBF,0.9988888888888889
32,Car,0.9166666666666666
32,Chinatown,0.9825072886297376
32,ChlorineConcentration,0.7627604166666667
32,CinCECGTorso,0.8717391304347826
32,Coffee,1.0
32,Computers,0.708
32,CricketX,0.8076923076923077
32,CricketY,0.8282051282051283
32,CricketZ,0.8205128205128205
32,Crop,0.7495833333333334
32,DiatomSizeReduction,0.9248366013071896
32,DistalPhalanxOutlineAgeGroup,0.7482014388489209
32,DistalPhalanxOutlineCorrect,0.7862318840579711
32,DistalPhalanxTW,0.7050359712230215
32,DodgerLoopDay,0.675
32,DodgerLoopGame,0.8768115942028986
32,DodgerLoopWeekend,0.9855072463768116
32,ECG200,0.92
32,ECG5000,0.9451111111111111
32,ECGFiveDays,1.0
32,EOGHorizontalSignal,0.6132596685082873
32,EOGVerticalSignal,0.5359116022099447
32,Earthquakes,0.7482014388489209
32,ElectricDevices,0.7379068862663727
32,EthanolLevel,0.592
32,FaceAll,0.8053254437869822
32,FaceFour,0.9886363636363636
32,FacesUCR,0.9580487804878048
32,FiftyWords,0.8461538461538461
32,Fish,0.9828571428571429
32,FordA,0.9492424242424242
32,FordB,0.8111111111111111
32,FreezerRegularTrain,0.9996491228070176
32,FreezerSmallTrain,0.9652631578947368
32,Fungi,1.0
32,GestureMidAirD1,0.7307692307692307
32,GestureMidAirD2,0.6307692307692307
32,GestureMidAirD3,0.4461538461538462
32,GesturePebbleZ1,0.9127906976744186
32,GesturePebbleZ2,0.8607594936708861
32,GunPoint,0.9933333333333333
32,GunPointAgeSpan,0.990506329113924
32,GunPointMaleVersusFemale,1.0
32,GunPointOldVersusYoung,1.0
32,Ham,0.7142857142857143
32,HandOutlines,0.9351351351351351
32,Haptics,0.538961038961039
32,Herring,0.65625
32,HouseTwenty,0.9663865546218487
32,InlineSkate,0.4509090909090909
32,InsectEPGRegularTrain,1.0
32,InsectEPGSmallTrain,0.9919678714859438
32,InsectWingbeatSound,0.6722222222222223
32,ItalyPowerDemand,0.967930029154519
32,LargeKitchenAppliances,0.8666666666666667
32,Lightning2,0.7377049180327869
32,Lightning7,0.7945205479452054
32,Mallat,0.9449893390191898
32,Meat,0.9666666666666667
32,MedicalImages,0.7934210526315789
32,MelbournePedestrian,0.9606396063960639
32,MiddlePhalanxOutlineAgeGroup,0.6038961038961039
32,MiddlePhalanxOutlineCorrect,0.8487972508591065
32,MiddlePhalanxTW,0.538961038961039
32,MixedShapesRegularTrain,0.9723711340206186
32,MixedShapesSmallTrain,0.9529896907216495
32,MoteStrain,0.9257188498402555
32,NonInvasiveFetalECGThorax1,0.944529262086514
32,NonInvasiveFetalECGThorax2,0.9674300254452927
32,OSULeaf,0.9586776859504132
32,OliveOil,0.9333333333333333
32,PLAID,0.9459962756052142
32,PhalangesOutlinesCorrect,0.8321678321678322
32,Phoneme,0.2890295358649789
32,PickupGestureWiimoteZ,0.88
32,PigAirwayPressure,0.875
32,PigArtPressure,0.9807692307692307
32,PigCVP,0.9519230769230769
32,Plane,1.0
32,PowerCons,0.9944444444444445
32,ProximalPhalanxOutlineAgeGroup,0.8536585365853658
32,ProximalPhalanxOutlineCorrect,0.8969072164948454
32,ProximalPhalanxTW,0.8195121951219512
32,RefrigerationDevices,0.4826666666666667
32,Rock,0.82
32,ScreenType,0.4693333333333333
32,SemgHandGenderCh2,0.9033333333333333
32,SemgHandMovementCh2,0.6911111111111111
32,SemgHandSubjectCh2,0.88
32,ShakeGestureWiimoteZ,0.88
32,ShapeletSim,1.0
32,ShapesAll,0.92
32,SmallKitchenAppliances,0.8266666666666667
32,SmoothSubspace,0.96
32,SonyAIBORobotSurface1,0.8868552412645591
32,SonyAIBORobotSurface2,0.9150052465897167
32,StarLightCurves,0.9828800388538125
32,Strawberry,0.981081081081081
32,SwedishLeaf,0.9616
32,Symbols,0.9839195979899498
32,SyntheticControl,0.98
32,ToeSegmentation1,0.9605263157894737
32,ToeSegmentation2,0.9153846153846154
32,Trace,1.0
32,TwoLeadECG,0.9982440737489026
32,TwoPatterns,0.997
32,UMD,0.9930555555555556
32,UWaveGestureLibraryAll,0.9701284198771636
32,UWaveGestureLibraryX,0.8425460636515912
32,UWaveGestureLibraryY,0.7755443886097152
32,UWaveGestureLibraryZ,0.800390843104411
32,Wafer,0.9991888384166125
32,Wine,0.8703703703703703
32,WordSynonyms,0.7617554858934169
32,Worms,0.7532467532467533
32,WormsTwoClass,0.7792207792207793
32,Yoga,0.9053333333333333
64,ACSF1,0.91
64,Adiac,0.8184143222506394
64,AllGestureWiimoteX,0.69
64,AllGestureWiimoteY,0.7057142857142857
64,AllGestureWiimoteZ,0.6742857142857143
64,ArrowHead,0.8685714285714285
64,BME,1.0
64,Beef,0.8666666666666667
64,BeetleFly,0.85
64,BirdChicken,0.9
64,CBF,0.9988888888888889
64,Car,0.9166666666666666
64,Chinatown,0.9825072886297376
64,ChlorineConcentration,0.7598958333333333
64,CinCECGTorso,0.8615942028985507
64,Coffee,1.0
64,Computers,0.712
64,CricketX,0.8153846153846154
64,CricketY,0.8333333333333334
64,CricketZ,0.8358974358974359
64,Crop,0.750297619047619
64,DiatomSizeReduction,0.9281045751633987
64,DistalPhalanxOutlineAgeGroup,0.7482014388489209
64,DistalPhalanxOutlineCorrect,0.7862318840579711
64,DistalPhalanxTW,0.7050359712230215
64,DodgerLoopDay,0.6625
64,DodgerLoopGame,0.8695652173913043
64,DodgerLoopWeekend,0.9855072463768116
64,ECG200,0.91
64,ECG5000,0.9444444444444444
64,ECGFiveDays,1.0
64,EOGHorizontalSignal,0.5994475138121547
64,EOGVerticalSignal,0.5359116022099447
64,Earthquakes,0.7482014388489209
64,ElectricDevices,0.7331085462326546
64,EthanolLevel,0.588
64,FaceAll,0.8071005917159764
64,FaceFour,0.9886363636363636
64,FacesUCR,0.9575609756097561
64,FiftyWords,0.843956043956044
64,Fish,0.9828571428571429
64,FordA,0.9477272727272728
64,FordB,0.8209876543209876
64,FreezerRegularTrain,0.9996491228070176
64,FreezerSmallTrain,0.963859649122807
64,Fungi,1.0
64,GestureMidAirD1,0.7307692307692307
64,GestureMidAirD2,0.6384615384615384
64,GestureMidAirD3,0.4230769230769231
64,GesturePebbleZ1,0.9127906976744186
64,GesturePebbleZ2,0.8544303797468354
64,GunPoint,0.9933333333333333
64,GunPointAgeSpan,0.9936708860759493
64,GunPointMaleVersusFemale,1.0
64,GunPointOldVersusYoung,1.0
64,Ham,0.7047619047619048
64,HandOutlines,0.9405405405405406
64,Haptics,0.5357142857142857
64,Herring,0.65625
64,HouseTwenty,0.9663865546218487
64,InlineSkate,0.4581818181818182
64,InsectEPGRegularTrain,1.0
64,InsectEPGSmallTrain,0.9959839357429718
64,InsectWingbeatSound,0.6712121212121213
64,ItalyPowerDemand,0.9650145772594753
64,LargeKitchenAppliances,0.8613333333333333
64,Lightning2,0.7377049180327869
64,Lightning7,0.821917808219178
64,Mallat,0.9445628997867804
64,Meat,0.9666666666666667
64,MedicalImages,0.8065789473684211
64,MelbournePedestrian,0.9618696186961869
64,MiddlePhalanxOutlineAgeGroup,0.6168831168831169
64,MiddlePhalanxOutlineCorrect,0.8316151202749141
64,MiddlePhalanxTW,0.538961038961039
64,MixedShapesRegularTrain,0.9707216494845361
64,MixedShapesSmallTrain,0.951340206185567
64,MoteStrain,0.9305111821086262
64,NonInvasiveFetalECGThorax1,0.9470737913486005
64,NonInvasiveFetalECGThorax2,0.966412213740458
64,OSULeaf,0.9628099173553719
64,OliveOil,0.9333333333333333
64,PLAID,0.9404096834264432
64,PhalangesOutlinesCorrect,0.8333333333333334
64,Phoneme,0.2927215189873418
64,PickupGestureWiimoteZ,0.86
64,PigAirwayPressure,0.8846153846153846
64,PigArtPressure,0.9855769230769231
64,PigCVP,0.9519230769230769
64,Plane,1.0
64,PowerCons,0.9888888888888889
64,ProximalPhalanxOutlineAgeGroup,0.8536585365853658
64,ProximalPhalanxOutlineCorrect,0.9003436426116839
64,ProximalPhalanxTW,0.8048780487804879
64,RefrigerationDevices,0.47733333333333333
64,Rock,0.8
64,ScreenType,0.4533333333333333
64,SemgHandGenderCh2,0.9
64,SemgHandMovementCh2,0.6977777777777778
64,SemgHandSubjectCh2,0.8822222222222222
64,ShakeGestureWiimoteZ,0.88
64,ShapeletSim,1.0
64,ShapesAll,0.9183333333333333
64,SmallKitchenAppliances,0.8346666666666667
64,SmoothSubspace,0.9666666666666667
64,SonyAIBORobotSurface1,0.8901830282861897
64,SonyAIBORobotSurface2,0.9181532004197271
64,StarLightCurves,0.980330257406508
64,Strawberry,0.981081081081081
64,SwedishLeaf,0.9648
64,Symbols,0.9839195979899498
64,SyntheticControl,0.99
64,ToeSegmentation1,0.9605263157894737
64,ToeSegmentation2,0.9307692307692308
64,Trace,1.0
64,TwoLeadECG,0.9982440737489026
64,TwoPatterns,0.995
64,UMD,0.9930555555555556
64,UWaveGestureLibraryAll,0.9715242881072027
64,UWaveGestureLibraryX,0.8433835845896147
